id,piece_name,category,era_or_year,materials_gemstones,price_type,asking_price,currency_note,dealer,listing_url,image_url,sku,notes,source,first_seen,last_seen,times_seen,status
url:thebackvault.com/products/david-webb-1970s-platinum-18k-yellow-gold-round-cabochon-coral-clip-on-earrings-rr5944,David Webb 1970's Platinum & 18K Yellow Gold Round Cabochon Coral Clip-On Earrings,earrings,1970,,asking,19300,USD,The Back Vault,https://thebackvault.com/products/david-webb-1970s-platinum-18k-yellow-gold-round-cabochon-coral-clip-on-earrings-rr5944,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR5944.jpg?v=1780816957,RR5944,Play up this vintage pair of David Webb coral earrings by pairing it with sassy denim jeans and boots. Even those of us who normaly don't wear coral can look more chic throwing these on when heading to the beach party. Clip-on earrings. Center Diamond Weight: 0.00 Measurements: 0.5inch wide appr. Me,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-crescent-platinum-18k-yellow-gold-black-enamel-diamonds-earrings-rr6448,David Webb Crescent Platinum & 18K Yellow Gold Black Enamel & Diamonds Earrings,earrings,,,asking,19300,USD,The Back Vault,https://thebackvault.com/products/david-webb-crescent-platinum-18k-yellow-gold-black-enamel-diamonds-earrings-rr6448,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6448_beb16eb2-d2d9-4cbd-ac11-98a0e9adb3d4.jpg?v=1756327858,RR6448,David Webb black enamel and diamond crescent ear-clips. Make a statement in these oversized bombe clip-earrings. Slick black enamel and a touch of diamonds add enough glam and make a huge impact. These earrings are in perfect condition and show no signs of wear. W: 1.1 inches L: 1 inch Measurements:,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-black-enamel-ruby-and-diamond-earrings-j10087,"David Webb 18K Yellow Gold Black Enamel, Ruby And Diamond Earrings",earrings,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-black-enamel-ruby-and-diamond-earrings-j10087,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/J10087.jpg?v=1756341008,J10087,"These vintage David Webb earrings are a striking example of bold design and expert craftsmanship. Crafted in 18K yellow gold, they feature an elegant paisley-shaped silhouette with a rich black enamel finish. A row of brilliant round-cut diamonds frames the centerpiece#a stunning pear-cut cabochon r",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-weave-cuff-openwork-bracelet-rr9935,David Webb 18K Yellow Gold Weave Cuff Openwork Bracelet,bracelet,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-weave-cuff-openwork-bracelet-rr9935,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9935_6f0011b6-bda6-4a5c-af4b-c55a08961157.jpg?v=1777445899,RR9935,"This elegant David Webb 18K yellow gold weave cuff bracelet showcases a light and airy openwork design, creating a striking ""cage"" effect. The front features a subtle dome shape, adding dimension and sophistication, while the open closure at the back allows for easy wear. Designed to fit a wrist siz",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-cabochon-cut-green-emerald-and-diamond-heraldic-brooch-rr9918,David Webb 18K Yellow Gold Cabochon Cut Green Emerald And Diamond Heraldic Brooch,brooch,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-cabochon-cut-green-emerald-and-diamond-heraldic-brooch-rr9918,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9918.jpg?v=1756340603,RR9918,"A stunning display of regal elegance, this heraldic-inspired brooch by David Webb is a true collector#s piece. Crafted in 18K yellow gold, it features lush green cabochon-cut emeralds, beautifully complemented by pave-set diamonds that add brilliance and dimension. Measuring 40mm in length, this exc",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-double-head-lion-ring-rr9571,David Webb Platinum & 18K Yellow Gold Double Head Lion Ring,ring,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-double-head-lion-ring-rr9571,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9571.jpg?v=1756339362,RR9571,"Step into the world of timeless elegance with this vintage David Webb 18k yellow gold double head lion ring. Featuring two majestic lions facing each other, this ring exudes strength and sophistication. The lions are adorned with mesmerizing green emerald eyes and accented with sparkling diamonds on",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-ring-rr9482,David Webb Platinum & 18K Yellow Gold White Enamel And Diamond Ring,ring,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-ring-rr9482,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9482.jpg?v=1756338908,RR9482,"Of scalloped white enamel, enhanced by round brilliant-cut diamonds 18k yellow gold and platinum Signed David Webb, numbered Ring size 6; Gross weight 21.8 dwts Center Diamond Weight: 0.00 Measurements: Size: 6 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 34.0 gr. Signed: WEBB Condition: Exc",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-ring-rr7757,David Webb Platinum & 18K Yellow Gold White Enamel And Diamond Ring,ring,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-ring-rr7757,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR7757.jpg?v=1775086350,RR7757,"David Webb could be considered the king of enamel, and this bold, geometric design is a wonderful example of his work. The proportion is perfect, allowing for a comfortably worn and impressive look. Approx. carat weight 1.20cts. There is no internal spring guard, and this ring is a comfortable size ",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-nephrite-ruby-lion-ring-rr7309,"David Webb 18K Yellow Gold Nephrite, Ruby Lion Ring",ring,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-nephrite-ruby-lion-ring-rr7309,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7309.jpg?v=1756330102,RR7309,"Modelled as a lion, the carved nephrite body accented with cabochon ruby eyes, mounted in yellow gold, signed Webb. Stone Dimensions (mm): Length 27.25, Width 13.75. Measurements: Band Width 10.1mm, Ornament Width 25.9mm, Ornament Length 13.8mm Center Diamond Weight: 0.00 Measurements: Size 4.5 Meta",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-signature-tire-in-white-enamel-diamond-ring-rr6934,David Webb Platinum & 18K Yellow Gold Signature Tire in White Enamel Diamond Ring,ring,,,asking,19100,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-signature-tire-in-white-enamel-diamond-ring-rr6934,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR6934_f4ca0f3e-cfd5-43db-8293-b0423a54964d.jpg?v=1756328494,RR6934,Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 37.1 gr. Stock: RR6934,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:yafasignedjewels.com/products/david-webb-lapis-lazuli-cross-stitch-earrings,DAVID WEBB Lapis Lazuli Cross Stitch Earrings,earrings,,,asking,19000,USD,Yafa Signed Jewels,https://yafasignedjewels.com/products/david-webb-lapis-lazuli-cross-stitch-earrings,https://cdn.shopify.com/s/files/1/0727/7772/8274/products/35135.jpg?v=1709311742,E1995,"DAVID WEBB Lapis Lazuli Cross Stitch Earrings A pair of 18k yellow gold cross stitch ear clips, set with Lapis Lazuli, signed David Webb. total length is approx. 2.14""",shopify:yafasignedjewels.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-diamond-ruby-enamel-gold-platinum-zebra-brooch-pin,David Webb Diamond Ruby Enamel Gold Platinum Zebra Brooch Pin,brooch,,,asking,19000,USD,Oak Gem,https://oakgem.com/products/david-webb-diamond-ruby-enamel-gold-platinum-zebra-brooch-pin,https://cdn.shopify.com/s/files/1/1064/3732/files/David_Webb_Diamond_Ruby_Enamel_Gold_Platinum_Zebra_Brooch_Pin-298-0.jpg?v=1783004208,OG-1836,"18k yellow gold and platinum zebra brooch by David Webb, set with enamel, ruby eye and approx. 0.45ctw in H/VS diamonds. Retail $28600. DESIGNER: David Webb MATERIAL: 18k Gold/ Platinum GEMSTONE: Diamonds - 0.45ctw, Ruby. DIMENSIONS: Brooch is 51mm x 45mm. WEIGHT: 51.8 grams MARKED/TESTED: David Web",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:oakgem.com/products/david-webb-crystal-diamond-ruby-gold-platinum-frog-brooch-pin,David Webb Crystal Diamond Ruby Gold Platinum Frog Brooch Pin,brooch,,,asking,19000,USD,Oak Gem,https://oakgem.com/products/david-webb-crystal-diamond-ruby-gold-platinum-frog-brooch-pin,https://cdn.shopify.com/s/files/1/1064/3732/files/IMG_4172.jpg?v=1720199581,OG-34275,"David Webb 18k gold and platinum frog brooch, set with crystal, ruby eyes and approx. 0.74ctw SI1/H diamonds. DESIGNER: David Webb MATERIAL : 18k Gold / Platinum GEMSTONES: Diamond, Ruby, Crystal DIMENSIONS: Brooch is 55mm x 52mm. MARKED/TESTED : David Webb, 18k, Plat, OA73. WEIGHT: 69.2 grams CONDI",shopify:oakgem.com,2026-08-07,2026-08-08,2,active
url:wilsonsestatejewelry.com/products/david-webb-1980s-diamond-emerald-ruby-sapphire-18-karat-yellow-gold-platinum-vintage-j-hoop-ear-clip-earrings,David Webb 1980's Diamond Emerald Ruby Sapphire 18 Karat Yellow Gold Platinum Vintage J-Hoop Ear-Clip Earrings,earrings,1980,,asking,18900,USD,Wilson's Estate Jewelry,https://wilsonsestatejewelry.com/products/david-webb-1980s-diamond-emerald-ruby-sapphire-18-karat-yellow-gold-platinum-vintage-j-hoop-ear-clip-earrings,https://cdn.shopify.com/s/files/1/2343/8923/files/2026-07-15_22-17-29_BR8S10_3936278.jpg?v=1785273331,WE-16729,"Designed as j-hoop style earrings comprised of platinum surmounts and graduated bezel set gemstones Diamonds weigh approximately 1.12 carats total G color with VS2 clarity and bead set in platinum Bezel set gemstones are comprised of oval shaped sapphire, emerald, and ruby cabochons Sapphires weigh ",shopify:wilsonsestatejewelry.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-stitch-round-diamond-bangle-bracelet-j10126,David Webb Platinum & 18K Yellow Gold Stitch Round Diamond Bangle Bracelet,bracelet,,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-stitch-round-diamond-bangle-bracelet-j10126,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/J10126_de61f79c-e8e9-4635-a673-54ae497edd2e.jpg?v=1756341483,J10126,David Webb Platinum & 18K Yellow Gold Stitch Round Diamond Bangle Bracelet. 6-6.25in wrist bracelet. 9.7mm wide. Excellent condition. Center Diamond Weight: 3.80 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 36.7 gr. Signed: WEBB Condition: Excellent. Stock: J10126,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-18k-yellow-gold-black-and-white-enamel-diamond-ring-rr9776,David Webb 18K Yellow Gold Black And White Enamel Diamond Ring,ring,,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-18k-yellow-gold-black-and-white-enamel-diamond-ring-rr9776,https://cdn.shopify.com/s/files/1/0275/9891/3611/files/RR9776_a9c8fc14-378b-4c3c-8e78-43aef6cca080.jpg?v=1756340186,RR9776,David Webb 18K Yellow Gold Black And White Enamel Diamond Ring. Geometrical motif. Bold cocktail ring. Size 6.5. Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 32.2 gr. Signed: WEBB Condition: Excellent. Stock: RR9776,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-ram-diamond-head-brooch-rr9115,David Webb Platinum & 18K Yellow Gold Ram Diamond Head Brooch,brooch,Circa 1980,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-ram-diamond-head-brooch-rr9115,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9115.jpg?v=1756337549,RR9115,"From the David Webb ""Kingdom Collection"" comes this fantastical hard to find Ram's Head pendant. Rendered in 18 KT yellow gold, nicely detailed with diamonds and dimensional. Stamped ""Webb 18K"" on the reverse. Circa 1980's. A whimsical joy for always! The pendant measures 2.00"" H x 2.00""W and weighs",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-white-enamel-ruby-and-diamond-serpent-snake-clip-earrings-rr7152,"David Webb White Enamel, Ruby And Diamond Serpent Snake Clip Earrings",earrings,,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-white-enamel-ruby-and-diamond-serpent-snake-clip-earrings-rr7152,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR7152_5ae29fb3-de61-41af-989c-da00647c6d71.jpg?v=1756329187,RR7152,"Coiled snake earrings by David Webb. Crafted in 18k yellow gold and platinum. Cabochon rubies, brilliant-cut diamonds, white enamel, 18K gold, and platinum. Earring length: 34mm Earring width: 17mm Clip on closure. Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 31.7",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-diamond-shell-platinum-18k-yellow-gold-clip-on-earrings-rr5949,David Webb Diamond Shell Platinum & 18K Yellow Gold Clip-On Earrings,earrings,,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-diamond-shell-platinum-18k-yellow-gold-clip-on-earrings-rr5949,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR5949.jpg?v=1756329971,RR5949,Center Diamond Weight: 0.00 Metal Type: Platinum & 18K Yellow Gold Metal Weight: 38.7 gr. Stock: RR5949,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-textured-openwork-swirl-brooch-rr9041,David Webb Platinum & 18K Yellow Gold Textured Openwork Swirl Brooch,brooch,,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-textured-openwork-swirl-brooch-rr9041,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR9041_806e9851-314b-4899-a19e-142f55d802c1.jpg?v=1756337187,RR9041,"Introducing the exquisite designer brooch by David Webb, a true masterpiece in textured 18k yellow gold. This captivating brooch showcases the brand's impeccable craftsmanship and distinct design aesthetic, making it a truly remarkable piece. Measuring approximately 2 to 2.5 inches in size, this bro",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-turquoise-and-diamonds-shrimp-hoop-clip-earrings-rr8999,David Webb Platinum & 18K Yellow Gold Turquoise And Diamonds Shrimp Hoop Clip Earrings,earrings,,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-turquoise-and-diamonds-shrimp-hoop-clip-earrings-rr8999,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8999.jpg?v=1756337080,RR8999,David Webb Platinum & 18K Yellow Gold Turquoise And Diamonds Shrimp Hoop Clip Earrings. Center Diamond Weight: 0.00 Measurements: 1 inch Metal Type: Platinum & 18K Yellow Gold Metal Weight: 29.2 gr. Signed: WEBB Condition: Excellent. Stock: RR8999,shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-coral-button-doorknockers-earrings-rr8986,David Webb Platinum & 18K Yellow Gold Coral Button Doorknockers Earrings,earrings,,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-coral-button-doorknockers-earrings-rr8986,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8986.jpg?v=1756337025,RR8986,"A remarkable pair of David Webb 18k Yellow Gold Estate Coral Earrings, an exquisite testament to the designer's artistic vision and timeless craftsmanship. These earrings showcase a striking door knocker design, combining the warmth of 18k yellow gold with the natural beauty of coral. Each earring f",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
url:thebackvault.com/products/david-webb-platinum-18k-yellow-gold-black-and-white-enamel-and-diamond-doorknocker-earrings-rr8365,David Webb Platinum & 18K Yellow Gold Black And White Enamel And Diamond Doorknocker Earrings,earrings,1980,,asking,18800,USD,The Back Vault,https://thebackvault.com/products/david-webb-platinum-18k-yellow-gold-black-and-white-enamel-and-diamond-doorknocker-earrings-rr8365,https://cdn.shopify.com/s/files/1/0275/9891/3611/products/RR8365_8e86d1b1-c240-4e4e-b5f3-76c0cfa3635e.jpg?v=1756336211,RR8365,"A fine example of classic David Webb jewelry, these white and black enamel, diamond-set, 18k gold and platinum doorknocker earrings exemplify the 1980's. Set with round brilliant-cut diamonds totaling approximately 1.66 carats, the earrings weigh 30 grams and are 1.25in. long. Own a piece of history",shopify:thebackvault.com,2026-08-07,2026-08-08,2,active
